id	species	x	y
GBIF_7780	Melipona melanoventer	-62.713139	-11.061556
GBIF_7781	Melipona melanoventer	-62.756722	-11.006611
GBIF_7782	Melipona melanoventer	-61.818806	-9.398139
GBIF_7785	Melipona melanoventer	-62.737222	-11.726056
GBIF_7788	Melipona melanoventer	-62.841639	-11.821472
GBIF_7790	Melipona melanoventer	-61.996722	-11.969861
GBIF_7792	Melipona melanoventer	-62.000806	-12.116444
GBIF_7793	Melipona melanoventer	-61.712306	-11.652194
GBIF_7794	Melipona melanoventer	-61.916556	-11.613667
GBIF_7796	Melipona melanoventer	-62.665472	-11.065444
GBIF_7799	Melipona melanoventer	-62.931833	-11.051972
GBIF_7800	Melipona melanoventer	-62.888917	-11.093111
GBIF_7801	Melipona melanoventer	-65.031806	-9.663444
GBIF_7802	Melipona melanoventer	-64.756583	-10.573917
GBIF_7803	Melipona melanoventer	-62.399278	-10.657028
GBIF_7804	Melipona melanoventer	-62.470972	-10.677944
GBIF_7810	Melipona melanoventer	-62.558861	-11.014472
GBIF_7818	Melipona melanoventer	-62.68975	-11.049472
GBIF_7823	Melipona melanoventer	-62.666694	-11.1715
GBIF_7828	Melipona melanoventer	-62.740694	-11.160194
GBIF_7830	Melipona melanoventer	-62.824556	-11.112722
GBIF_7835	Melipona melanoventer	-65.3325	-10.411111
GBIF_7840	Melipona melanoventer	-62.851833	-11.169694
GBIF_7842	Melipona melanoventer	-64.933056	-10.831194
GBIF_7844	Melipona melanoventer	-64.699806	-10.758639
GBIF_7853	Melipona melanoventer	-64.334056	-12.434778
GBIF_7855	Melipona melanoventer	-64.053611	-12.293778
GBIF_7856	Melipona melanoventer	-64.374444	-12.053444
GBIF_7861	Melipona melanoventer	-60.133333	-12.733333
GBIF_7868	Melipona melanoventer	-48.47061	-1.43728
GBIF_7879	Melipona melanoventer	-47.92204	-1.2953
GBIF_7881	Melipona melanoventer	-55.504444	-11.8645
GBIF_7884	Melipona melanoventer	-50.785556	0.519111
GBIF_7885	Melipona melanoventer	-63.901972	-8.761833
GBIF_7923	Melipona melanoventer	-37.083333	-7.690833
GBIF_7925	Melipona melanoventer	-52.702778	-6.207222
GBIF_7928	Melipona melanoventer	-55.711389	-12.545278
GBIF_7929	Melipona melanoventer	-51.13075	-7.767667
GBIF_7968	Melipona melanoventer	-62.245833	-10.725
GBIF_7999	Melipona melanoventer	-66.628056	-9.779722
GBIF_8002	Melipona melanoventer	-66.449444	-9.748889
GBIF_8011	Melipona melanoventer	-64.55	-10.316667
GBIF_8013	Melipona melanoventer	-48.504444	-1.455833
SPECIESLINK_12959	Melipona melanoventer	-59.45	-10.166667
SPECIESLINK_13005	Melipona melanoventer	-56.0966987609863	-15.5960998535156
SPECIESLINK_13089	Melipona melanoventer	-48.449194	-1.436222
SPECIESLINK_13116	Melipona melanoventer	-50.591667	-1.499722
SPECIESLINK_13126	Melipona melanoventer	-50.307778	-0.961944
SPECIESLINK_13137	Melipona melanoventer	-47.059398651123	-1.74638998508453
SPECIESLINK_13138	Melipona melanoventer	-48.1521987915039	-2.41888999938965
SPECIESLINK_13144	Melipona melanoventer	-51.2333	0.51666
GBIF_8365	Melipona paraensis	-54.925278	-2.674722
GBIF_8368	Melipona paraensis	-67.572067	5.443867
GBIF_8373	Melipona paraensis	-66.833333	-0.216667
GBIF_8382	Melipona paraensis	-66.283333	-0.366667
GBIF_8391	Melipona paraensis	-66.283333	-0.39
GBIF_8409	Melipona paraensis	-65.016667	-0.416667
GBIF_8429	Melipona paraensis	-65.066667	-0.516667
GBIF_8432	Melipona paraensis	-62.183333	-1.316667
GBIF_8435	Melipona paraensis	-60.783333	-2.833333
GBIF_8468	Melipona paraensis	-65.583333	-1.883333
GBIF_8470	Melipona paraensis	-65.556639	7.43175
GBIF_8472	Melipona paraensis	-67.083333	-0.116667
GBIF_8476	Melipona paraensis	-61.883333	-4.416667
GBIF_8484	Melipona paraensis	-51.83333	3.83333
GBIF_8517	Melipona paraensis	-60.133333	5.666667
GBIF_8519	Melipona paraensis	-55.204167	5.456944
GBIF_8528	Melipona paraensis	-52.702778	-6.207222
GBIF_8543	Melipona paraensis	-55.983333	-14.833333
GBIF_8549	Melipona paraensis	-58.475	2.208333
GBIF_8554	Melipona paraensis	-66.692556	0.317028
GBIF_8558	Melipona paraensis	-55.966667	-4.216667
GBIF_8590	Melipona paraensis	-57.033333	-1.066667
GBIF_8743	Melipona paraensis	-62.716667	-1.116667
GBIF_8872	Melipona paraensis	-61.241667	1.45
GBIF_9193	Melipona paraensis	-60.533333	-3.033333
GBIF_9238	Melipona paraensis	-65.05	-0.433333
GBIF_9283	Melipona paraensis	-60.025	-3.101944
GBIF_9285	Melipona paraensis	-56.85	-1.416667
GBIF_9289	Melipona paraensis	-64.083056	-0.316667
GBIF_9398	Melipona paraensis	-61.219444	-2.1075
GBIF_9449	Melipona paraensis	-61.373056	-3.898333
GBIF_9467	Melipona paraensis	-47.616667	-1.116667
GBIF_9540	Melipona paraensis	-60.45	-3.45
GBIF_9544	Melipona paraensis	-49.2431	-26.4253
SIBBr_4054	Melipona paraensis	-66.983333	-2.65
SIBBr_13322	Melipona paraensis	-51.178889	0.058333
SPECIESLINK_13616	Melipona paraensis	-67.0892	-0.130278
SPECIESLINK_14942	Melipona paraensis	-52.0099983215332	-2.88000011444092
SPECIESLINK_15083	Melipona paraensis	-60.5974998474121	2.61028003692627
SPECIESLINK_15111	Melipona paraensis	-66.033333	-0.316667
SPECIESLINK_15212	Melipona paraensis	-48.5043983459473	-1.4558299779892
GBIF_6260	Melipona quinquefasciata	-48.057841	-15.786513
GBIF_6261	Melipona quinquefasciata	-47.829033	-15.95692
GBIF_6264	Melipona quinquefasciata	-49.115315	-26.925449
GBIF_6265	Melipona quinquefasciata	-57.941824	-22.285978
GBIF_6269	Melipona quinquefasciata	-47.891887	-15.797515
GBIF_6274	Melipona quinquefasciata	-47.76678	-15.885995
GBIF_6288	Melipona quinquefasciata	-48.913297	-14.960098
GBIF_6295	Melipona quinquefasciata	-47.45	-13.783333
GBIF_6297	Melipona quinquefasciata	-39.501298	-7.254286
GBIF_6306	Melipona quinquefasciata	-40.983333	-3.716667
GBIF_6311	Melipona quinquefasciata	-45.58	-21.190194
GBIF_6312	Melipona quinquefasciata	-47.333333	-21.083333
GBIF_6317	Melipona quinquefasciata	-47.329167	-13.864444
GBIF_6321	Melipona quinquefasciata	-55.724167	-14.827778
GBIF_6322	Melipona quinquefasciata	-39.399936	-7.328915
GBIF_6324	Melipona quinquefasciata	-47.9503	-16.2525
GBIF_6335	Melipona quinquefasciata	-45.983333	-16.566667
GBIF_6346	Melipona quinquefasciata	-39.36819	-7.393117
GBIF_6354	Melipona quinquefasciata	-47.5508	-21.4792
GBIF_6363	Melipona quinquefasciata	-43.516667	-20.466667
GBIF_6364	Melipona quinquefasciata	-44.666667	-14.133333
GBIF_6365	Melipona quinquefasciata	-48.616667	-16.666667
GBIF_6366	Melipona quinquefasciata	-49.0606	-22.3147
GBIF_6367	Melipona quinquefasciata	-45.916667	-9.116667
GBIF_6368	Melipona quinquefasciata	-45.8464	-23.5322
GBIF_6377	Melipona quinquefasciata	-42.716667	-17.283333
GBIF_6392	Melipona quinquefasciata	-46.45	-20.35
GBIF_6395	Melipona quinquefasciata	-51.416667	-20.366667
GBIF_6398	Melipona quinquefasciata	-60.133333	-12.733333
GBIF_6400	Melipona quinquefasciata	-47.59014	-20.89218
GBIF_6402	Melipona quinquefasciata	-47.8002	-21.1851
GBIF_6440	Melipona quinquefasciata	-46.9394	-19.5992
GBIF_6442	Melipona quinquefasciata	-47.6108	-16.765
GBIF_6446	Melipona quinquefasciata	-45.43465	-21.55975
GBIF_6618	Melipona quinquefasciata	-46.609722	-20.718889
GBIF_6625	Melipona quinquefasciata	-47.633333	-21.166667
GBIF_6626	Melipona quinquefasciata	-40.921111	-3.854444
GBIF_6631	Melipona quinquefasciata	-52.25	-15.883333
GBIF_6632	Melipona quinquefasciata	-52.250833	-15.8975
GBIF_6640	Melipona quinquefasciata	-57.653056	-19.009167
GBIF_6644	Melipona quinquefasciata	-39.55	-7.616667
GBIF_6645	Melipona quinquefasciata	-51.766667	-20.95
SIBBr_106	Melipona quinquefasciata	-43.494194	-9.223
SIBBr_1327	Melipona quinquefasciata	-39.350306	-7.383028
SIBBr_2160	Melipona quinquefasciata	-43.3952	-18.006592
SIBBr_3975	Melipona quinquefasciata	-44.990833	-21.346389
SIBBr_4901	Melipona quinquefasciata	-47.591389	-18.638333
SIBBr_5240	Melipona quinquefasciata	-43.345	-18.117778
SIBBr_5837	Melipona quinquefasciata	-43.976106	-21.186942
SIBBr_6236	Melipona quinquefasciata	-42.499028	-14.088444
SIBBr_8936	Melipona quinquefasciata	-47.914722	-18.668889
SIBBr_9486	Melipona quinquefasciata	-40.914306	-5.143306
SIBBr_12476	Melipona quinquefasciata	-44.285653	-21.076242
SIBBr_13514	Melipona quinquefasciata	-44.030556	-20.06
SPECIESLINK_10617	Melipona quinquefasciata	-48.855556	-15.803889
SPECIESLINK_10620	Melipona quinquefasciata	-47.615	-15.624
SPECIESLINK_10627	Melipona quinquefasciata	-47.739	-15.5504
SPECIESLINK_10631	Melipona quinquefasciata	-47.825	-14.169
SPECIESLINK_10740	Melipona quinquefasciata	-48.5071983337402	-16.0821990966797
SPECIESLINK_10742	Melipona quinquefasciata	-47.5099983215332	-14.1324996948242
SPECIESLINK_10795	Melipona quinquefasciata	-49.2538986206055	-16.6786003112793
SPECIESLINK_11032	Melipona quinquefasciata	-39.30419921875	-7.31111001968384
SPECIESLINK_11047	Melipona quinquefasciata	-44.418098449707	-15.2941999435425
SPECIESLINK_11158	Melipona quinquefasciata	-46.5614013671875	-21.7877998352051
SPECIESLINK_11162	Melipona quinquefasciata	-47.5800018310547	-20.8899993896484
SPECIESLINK_11227	Melipona quinquefasciata	-55.619167	-22.608889
GBIF_9549	Melipona rufiventris	-43.061543	-22.546905
GBIF_9550	Melipona rufiventris	-40.140258	-19.970833
GBIF_9553	Melipona rufiventris	-46.550672	-23.664548
GBIF_9554	Melipona rufiventris	-43.343912	-22.946496
GBIF_9555	Melipona rufiventris	-43.228094	-22.968399
GBIF_9556	Melipona rufiventris	-47.106333	-23.935548
GBIF_9559	Melipona rufiventris	-46.912033	-21.358236
GBIF_9560	Melipona rufiventris	-47.788333	-21.603333
GBIF_9561	Melipona rufiventris	-47.8175	-21.613611
GBIF_9562	Melipona rufiventris	-46.616667	-16.583333
GBIF_9616	Melipona rufiventris	-47.9503	-16.2525
GBIF_9617	Melipona rufiventris	-45.983333	-16.566667
GBIF_9619	Melipona rufiventris	-52.783056	-19.188333
GBIF_9620	Melipona rufiventris	-47.5508	-21.4792
GBIF_9623	Melipona rufiventris	-43.4036	-3.2078
GBIF_9632	Melipona rufiventris	-38.8847	-4.3286
GBIF_9659	Melipona rufiventris	-60.025	-3.1019
GBIF_9665	Melipona rufiventris	-55.158056	5.393333
GBIF_9667	Melipona rufiventris	-54.920833	5.271389
GBIF_9669	Melipona rufiventris	-55.366667	3.45
GBIF_9686	Melipona rufiventris	-46.6361	-23.5475
GBIF_9705	Melipona rufiventris	-47.7044	-21.555
GBIF_9729	Melipona rufiventris	-77.458889	-4.531944
GBIF_9730	Melipona rufiventris	-56.083333	-13.816667
GBIF_9735	Melipona rufiventris	-48.616667	-16.666667
GBIF_9767	Melipona rufiventris	-45.8464	-23.5322
GBIF_9784	Melipona rufiventris	-64.44855	-14.82998
GBIF_9800	Melipona rufiventris	-49.45	-18.966667
GBIF_9853	Melipona rufiventris	-46.4075	-18.7786
GBIF_9873	Melipona rufiventris	-69.02298	-12.53714
GBIF_9877	Melipona rufiventris	-47.820833	-21.176667
GBIF_9891	Melipona rufiventris	-66.300683	-14.640067
GBIF_9903	Melipona rufiventris	-59.983333	-2.916667
GBIF_9906	Melipona rufiventris	-67.56667	-14.46667
GBIF_9908	Melipona rufiventris	-55.51729	-1.90486
GBIF_9915	Melipona rufiventris	-49.58333	-2.55
GBIF_9985	Melipona rufiventris	-47.25	-21.333333
GBIF_9987	Melipona rufiventris	-49.018417	-17.303528
GBIF_10004	Melipona rufiventris	-44.583333	-8.95
GBIF_10075	Melipona rufiventris	-47.633333	-21.166667
GBIF_10077	Melipona rufiventris	-49.183333	-20.333333
GBIF_10086	Melipona rufiventris	-63.9105	-18.0597
GBIF_10092	Melipona rufiventris	-43.79	-17.93
SCANBUG_11522	Melipona rufiventris	-40.3488452832	-20.4567010043
SIBBr_2236	Melipona rufiventris	-44.990833	-21.346389
SIBBr_2870	Melipona rufiventris	-43.554506	-6.7807
SIBBr_4575	Melipona rufiventris	-57.622286	-19.240194
SIBBr_17171	Melipona rufiventris	-47.4775	-20.2575
SPECIESLINK_15256	Melipona rufiventris	-47.739	-15.5504
SPECIESLINK_15275	Melipona rufiventris	-64.7114	-3.35417
SPECIESLINK_15278	Melipona rufiventris	-67.0892	-0.130278
SPECIESLINK_15287	Melipona rufiventris	-59.4594	-10.1667
SPECIESLINK_15288	Melipona rufiventris	-67.81	-9.97472
SPECIESLINK_15374	Melipona rufiventris	-48.2771987915039	-18.9186000823975
SPECIESLINK_15402	Melipona rufiventris	-52.283333	-15.883333
SPECIESLINK_15604	Melipona rufiventris	-47.508444	-20.160778
SPECIESLINK_15610	Melipona rufiventris	-40.915556	-3.848056
SPECIESLINK_15637	Melipona rufiventris	-40.983333	-3.716667
SPECIESLINK_15641	Melipona rufiventris	-56.025556	-15.411111
SPECIESLINK_15662	Melipona rufiventris	-48.383333	-19.916667
SPECIESLINK_15677	Melipona rufiventris	-53.067798614502	-28.0552997589111
SPECIESLINK_15678	Melipona rufiventris	-70.0310974121094	-4.38305997848511
SPECIESLINK_15708	Melipona rufiventris	-66.0689010620117	-3.48111009597778
SPECIESLINK_15819	Melipona rufiventris	-55.9674987792969	-16.1944007873535
SPECIESLINK_15828	Melipona rufiventris	-52.2566986083984	-15.8900003433228
SPECIESLINK_15830	Melipona rufiventris	-48.187198638916	-18.6471996307373
SPECIESLINK_15832	Melipona rufiventris	-44.3586006164551	-9.07444000244141
SPECIESLINK_16003	Melipona rufiventris	-55.63	-20.44
SPECIESLINK_16016	Melipona rufiventris	-48.7689018249512	-1.88389003276825
GBIF_4994	Melipona schwarzi	-60.9975	-13.451222
GBIF_4995	Melipona schwarzi	-60.849083	-13.268556
GBIF_4996	Melipona schwarzi	-62.557972	-9.410111
GBIF_4997	Melipona schwarzi	-61.996722	-11.969861
GBIF_5000	Melipona schwarzi	-62.806472	-11.119028
GBIF_5001	Melipona schwarzi	-62.737222	-11.726056
GBIF_5005	Melipona schwarzi	-62.665472	-11.065444
GBIF_5018	Melipona schwarzi	-63.539417	-8.370111
GBIF_5030	Melipona schwarzi	-62.4405	-10.921917
GBIF_5035	Melipona schwarzi	-66.602972	-9.799083
GBIF_5038	Melipona schwarzi	-66.663417	-9.786222
GBIF_5043	Melipona schwarzi	-62.641333	-10.931139
GBIF_5044	Melipona schwarzi	-62.68975	-11.049472
GBIF_5045	Melipona schwarzi	-62.768028	-11.139556
GBIF_5046	Melipona schwarzi	-63.864667	-10.451694
GBIF_5047	Melipona schwarzi	-64.564139	-10.323889
GBIF_5049	Melipona schwarzi	-62.885056	-11.167944
GBIF_5051	Melipona schwarzi	-62.851833	-11.169861
GBIF_5054	Melipona schwarzi	-73.657778	-7.440833
GBIF_5056	Melipona schwarzi	-64.053611	-12.293778
GBIF_5058	Melipona schwarzi	-64.180722	-12.3215
GBIF_5059	Melipona schwarzi	-65.583333	-2.683333
GBIF_5060	Melipona schwarzi	-67.133333	-10.283333
GBIF_5063	Melipona schwarzi	-63.416667	-6.083333
GBIF_5067	Melipona schwarzi	-63.683333	-5.716667
GBIF_5074	Melipona schwarzi	-60.133333	-12.733333
GBIF_5075	Melipona schwarzi	-64.65	-2.583333
GBIF_5076	Melipona schwarzi	-60.02528	-3.11333
GBIF_5080	Melipona schwarzi	-59.3004	-12.8525
GBIF_5142	Melipona schwarzi	-62.788333	-11.001111
GBIF_5147	Melipona schwarzi	-64.366667	-12.05
GBIF_5148	Melipona schwarzi	-64.766667	-10.316667
GBIF_5149	Melipona schwarzi	-62.55	-9.333333
GBIF_5152	Melipona schwarzi	-61.916667	-11.566667
GBIF_5153	Melipona schwarzi	-60.45	-3.45
SPECIESLINK_9050	Melipona schwarzi	-59.4594	-10.1667
SPECIESLINK_9202	Melipona schwarzi	-64.37445	-12.05345
SPECIESLINK_9204	Melipona schwarzi	-60.633333	-3.283333
SPECIESLINK_9205	Melipona schwarzi	-64.7114028930664	-3.35417008399963
GBIF_11716	Oxytrigona obscura	-71.41917	-12.8925
GBIF_11719	Oxytrigona obscura	-76.968	-6.0339
GBIF_11723	Oxytrigona obscura	-56.12445	-14.374717
GBIF_11725	Oxytrigona obscura	-64.797778	-17.109167
GBIF_11738	Oxytrigona obscura	-63.1752	-18.1137
GBIF_11739	Oxytrigona obscura	-63.6605	-17.478
GBIF_11740	Oxytrigona obscura	-75.315	-10.785
GBIF_11744	Oxytrigona obscura	-75.32	-11.035
GBIF_11745	Oxytrigona obscura	-54.541501	3.106273
GBIF_11825	Oxytrigona obscura	-66.449583	-9.749028
GBIF_11826	Oxytrigona obscura	-63.0439	-9.9137
GBIF_11888	Oxytrigona obscura	-60.6667	2.5833
GBIF_11893	Oxytrigona obscura	-62.48	-10.32
GBIF_11917	Oxytrigona obscura	-60.133333	-12.733333
GBIF_11918	Oxytrigona obscura	-59.916667	-2.95
GBIF_12231	Oxytrigona obscura	-76.916917	-0.499139
GBIF_12238	Oxytrigona obscura	-67.8875	-14.148611
GBIF_12239	Oxytrigona obscura	-75.828889	-9.218889
GBIF_12240	Oxytrigona obscura	-59.248056	1.495833
GBIF_12244	Oxytrigona obscura	-66.914722	-12.5325
GBIF_12245	Oxytrigona obscura	-67.074722	-15.462778
GBIF_12250	Oxytrigona obscura	-67.528889	-14.441528
GBIF_12253	Oxytrigona obscura	-66.130833	-11.128889
GBIF_12345	Oxytrigona obscura	-64.786639	-17.008611
GBIF_12397	Oxytrigona obscura	-75.8375	-9.22
GBIF_12399	Oxytrigona obscura	-76.104444	-9.005
GBIF_12417	Oxytrigona obscura	-55.983333	-14.833333
GBIF_12425	Oxytrigona obscura	-62.933333	-7.316667
GBIF_12435	Oxytrigona obscura	-54.783333	-2.633333
GBIF_12492	Oxytrigona obscura	-73.356111	4.505556
GBIF_12503	Oxytrigona obscura	-57.033333	-1.066667
GBIF_12516	Oxytrigona obscura	-64.566667	-10.316667
GBIF_12522	Oxytrigona obscura	-62.46	-10.758056
GBIF_12547	Oxytrigona obscura	-62.340833	-10.668333
GBIF_12563	Oxytrigona obscura	-62.850833	-11.112778
GBIF_12564	Oxytrigona obscura	-65.183333	-10.366667
GBIF_12570	Oxytrigona obscura	-61.433333	-12.633333
GBIF_12573	Oxytrigona obscura	-62.716667	-11.65
SCANBUG_60531	Oxytrigona obscura	-60.673056	2.819444
SPECIESLINK_18245	Oxytrigona obscura	-58.8333333	-3.0333333
SPECIESLINK_18248	Oxytrigona obscura	-58.4442	-3.14306
SPECIESLINK_18251	Oxytrigona obscura	-60.025	-3.10194
SPECIESLINK_18260	Oxytrigona obscura	-59.4594	-10.1667
GBIF_12674	Paratrigona lineata	-46.658663	-23.563118
GBIF_12676	Paratrigona lineata	-40.489113	-11.315955
GBIF_12678	Paratrigona lineata	-48.056343	-15.820505
GBIF_12679	Paratrigona lineata	-46.407632	-23.712093
GBIF_12681	Paratrigona lineata	-35.165012	-7.923776
GBIF_12685	Paratrigona lineata	-48.057861	-15.787269
GBIF_12687	Paratrigona lineata	-47.852512	-15.670986
GBIF_12690	Paratrigona lineata	-47.878574	-15.834278
GBIF_12691	Paratrigona lineata	-46.756545	-23.558769
GBIF_12697	Paratrigona lineata	-47.88671	-15.768976
GBIF_12703	Paratrigona lineata	-47.826729	-15.945631
GBIF_12708	Paratrigona lineata	-48.457031	-15.826762
GBIF_12713	Paratrigona lineata	-44.870309	-23.152257
GBIF_12714	Paratrigona lineata	-47.909332	-15.646347
GBIF_12715	Paratrigona lineata	-39.501298	-7.254286
GBIF_12717	Paratrigona lineata	-38.886078	-12.208663
GBIF_12721	Paratrigona lineata	-54.617389	-20.508539
GBIF_12723	Paratrigona lineata	-52.793889	-18.356389
GBIF_12725	Paratrigona lineata	-53.192778	-19.024444
GBIF_12726	Paratrigona lineata	-52.783056	-19.188333
GBIF_12727	Paratrigona lineata	-49.0606	-22.3147
GBIF_12728	Paratrigona lineata	-62.418972	-10.938167
GBIF_12755	Paratrigona lineata	-43.80998	-19.888
GBIF_12756	Paratrigona lineata	-47.4781	-21.7103
GBIF_12757	Paratrigona lineata	-47.7044	-21.555
GBIF_12828	Paratrigona lineata	-46.6361	-23.5475
GBIF_12831	Paratrigona lineata	-47.80151	-21.17289
GBIF_12834	Paratrigona lineata	-65.5695	-25.0942
GBIF_12836	Paratrigona lineata	-47.8894	-22.01945
GBIF_12837	Paratrigona lineata	-48.1748	-8.9718
GBIF_12840	Paratrigona lineata	-47.8002	-21.1851
GBIF_12881	Paratrigona lineata	-46.9394	-19.5992
GBIF_12888	Paratrigona lineata	-43.76667	-21.22474
GBIF_12890	Paratrigona lineata	-45.43465	-21.55975
GBIF_12924	Paratrigona lineata	-52.24128	-15.89948
GBIF_12927	Paratrigona lineata	-57.68333	-16.06667
GBIF_12931	Paratrigona lineata	-47.833333	-21.066667
GBIF_12932	Paratrigona lineata	-45.966667	-16.566667
GBIF_13038	Paratrigona lineata	-39.155833	-8.623056
GBIF_13039	Paratrigona lineata	-35.126111	-6.838611
GBIF_13043	Paratrigona lineata	-47.166667	-21.283333
GBIF_13235	Paratrigona lineata	-47.566667	-20.15
GBIF_13244	Paratrigona lineata	-48.277222	-18.918611
GBIF_13268	Paratrigona lineata	-44.566667	-17.883333
GBIF_13321	Paratrigona lineata	-47.716667	-21.183333
GBIF_13353	Paratrigona lineata	-46.609722	-20.718889
GBIF_13363	Paratrigona lineata	-52.25	-15.883333
GBIF_13380	Paratrigona lineata	-47.373889	-21.025556
GBIF_13382	Paratrigona lineata	-46.177222	-6.963889
GBIF_13386	Paratrigona lineata	-45.481111	-7.021667
GBIF_13390	Paratrigona lineata	-45.766667	-7.516667
GBIF_13415	Paratrigona lineata	-47.633333	-21.166667
GBIF_13444	Paratrigona lineata	-44.391389	-15.606667
GBIF_13445	Paratrigona lineata	-46.4825	-20.345833
GBIF_13498	Paratrigona lineata	-46.366111	-20.21
GBIF_13499	Paratrigona lineata	-46.416667	-20.25
GBIF_13505	Paratrigona lineata	-47.366667	-8.483333
GBIF_13507	Paratrigona lineata	-44.583333	-8.95
GBIF_13512	Paratrigona lineata	-47.183333	-15.216667
GBIF_13532	Paratrigona lineata	-45.35	-9.833333
GBIF_13533	Paratrigona lineata	-48.608056	-16.658889
GBIF_13536	Paratrigona lineata	-48.133333	-10.366667
GBIF_13539	Paratrigona lineata	-43.508056	-20.2875
GBIF_13542	Paratrigona lineata	-46.713056	-9.613889
GBIF_13594	Paratrigona lineata	-46.316667	-10.45
GBIF_13600	Paratrigona lineata	-47.15	-13.233333
GBIF_13613	Paratrigona lineata	-46.783333	-10.933333
GBIF_13615	Paratrigona lineata	-44.666667	-14.133333
GBIF_13680	Paratrigona lineata	-45.233333	-18.206389
GBIF_13697	Paratrigona lineata	-57.233333	-15.45
GBIF_13901	Paratrigona lineata	-46.009444	-17.009722
GBIF_13903	Paratrigona lineata	-46.216667	-20.633333
GBIF_13909	Paratrigona lineata	-45.933333	-19.583333
SCANBUG_19380	Paratrigona lineata	-38.101667	-7.838056
SCANBUG_60556	Paratrigona lineata	-45.940556	-19.593333
SIBBr_249	Paratrigona lineata	-46.875	-17.221944
SIBBr_705	Paratrigona lineata	-44.24815	-21.103542
SIBBr_819	Paratrigona lineata	-47.177214	-22.251167
SIBBr_1046	Paratrigona lineata	-52.909506	-18.135356
SIBBr_1607	Paratrigona lineata	-42.033333	-22.433333
SIBBr_2876	Paratrigona lineata	-39.485153	-7.237222
SIBBr_3600	Paratrigona lineata	-46.568056	-19.165
SIBBr_3703	Paratrigona lineata	-44.990833	-21.346389
SIBBr_4625	Paratrigona lineata	-47.477417	-20.262197
SIBBr_4699	Paratrigona lineata	-47.591389	-18.638333
SIBBr_4718	Paratrigona lineata	-48.306033	-18.9926
SIBBr_5045	Paratrigona lineata	-43.345	-18.117778
SIBBr_5402	Paratrigona lineata	-44.030556	-20.06
SIBBr_6529	Paratrigona lineata	-49.124706	-27.658781
